Election_Date,Circoscrizione,Regione,Provincia,Comune
2006-04-09,LAZIO 1,LAZIO,ROMA,ARICCIA
2006-04-09,LAZIO 1,LAZIO,ROMA,ARSOLI
2006-04-09,LAZIO 1,LAZIO,ROMA,ARTENA
2006-04-09,LAZIO 1,LAZIO,ROMA,BELLEGRA
2006-04-09,LAZIO 1,LAZIO,ROMA,BRACCIANO
2006-04-09,LAZIO 1,LAZIO,ROMA,CAMERATA NUOVA
2006-04-09,LAZIO 1,LAZIO,ROMA,CAMPAGNANO DI ROMA
2006-04-09,LAZIO 1,LAZIO,ROMA,CANALE MONTERANO
2006-04-09,LAZIO 1,LAZIO,ROMA,CANTERANO
2006-04-09,LAZIO 1,LAZIO,ROMA,CAPENA
2006-04-09,LAZIO 1,LAZIO,ROMA,CAPRANICA PRENESTINA
2006-04-09,LAZIO 1,LAZIO,ROMA,CARPINETO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,CASAPE
2006-04-09,LAZIO 1,LAZIO,ROMA,CASTEL GANDOLFO
2006-04-09,LAZIO 1,LAZIO,ROMA,CASTEL MADAMA
2006-04-09,LAZIO 1,LAZIO,ROMA,CASTEL SAN PIETRO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,CASTELNUOVO DI PORTO
2006-04-09,LAZIO 1,LAZIO,ROMA,CAVE
2006-04-09,LAZIO 1,LAZIO,ROMA,CERRETO LAZIALE
2006-04-09,LAZIO 1,LAZIO,ROMA,CERVARA DI ROMA
2006-04-09,LAZIO 1,LAZIO,ROMA,CERVETERI
2006-04-09,LAZIO 1,LAZIO,ROMA,CIAMPINO
2006-04-09,LAZIO 1,LAZIO,ROMA,CICILIANO
2006-04-09,LAZIO 1,LAZIO,ROMA,CINETO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,CIVITAVECCHIA
2006-04-09,LAZIO 1,LAZIO,ROMA,CIVITELLA SAN PAOLO
2006-04-09,LAZIO 1,LAZIO,ROMA,COLLEFERRO
2006-04-09,LAZIO 1,LAZIO,ROMA,COLONNA
2006-04-09,LAZIO 1,LAZIO,ROMA,FIANO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,FILACCIANO
2006-04-09,LAZIO 1,LAZIO,ROMA,FIUMICINO
2006-04-09,LAZIO 1,LAZIO,ROMA,FONTE NUOVA
2006-04-09,LAZIO 1,LAZIO,ROMA,FORMELLO
2006-04-09,LAZIO 1,LAZIO,ROMA,FRASCATI
2006-04-09,LAZIO 1,LAZIO,ROMA,GALLICANO NEL LAZIO
2006-04-09,LAZIO 1,LAZIO,ROMA,GAVIGNANO
2006-04-09,LAZIO 1,LAZIO,ROMA,GENAZZANO
2006-04-09,LAZIO 1,LAZIO,ROMA,GENZANO DI ROMA
2006-04-09,LAZIO 1,LAZIO,ROMA,GERANO
2006-04-09,LAZIO 1,LAZIO,ROMA,GORGA
2006-04-09,LAZIO 1,LAZIO,ROMA,GROTTAFERRATA
2006-04-09,LAZIO 1,LAZIO,ROMA,GUIDONIA MONTECELIO
2006-04-09,LAZIO 1,LAZIO,ROMA,JENNE
2006-04-09,LAZIO 1,LAZIO,ROMA,LABICO
2006-04-09,LAZIO 1,LAZIO,ROMA,LADISPOLI
2006-04-09,LAZIO 1,LAZIO,ROMA,LANUVIO
2006-04-09,LAZIO 1,LAZIO,ROMA,LARIANO
2006-04-09,LAZIO 1,LAZIO,ROMA,LICENZA
2006-04-09,LAZIO 1,LAZIO,ROMA,MAGLIANO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,MANDELA
2006-04-09,LAZIO 1,LAZIO,ROMA,MANZIANA
2006-04-09,LAZIO 1,LAZIO,ROMA,MARANO EQUO
2006-04-09,LAZIO 1,LAZIO,ROMA,MARCELLINA
2006-04-09,LAZIO 1,LAZIO,ROMA,MARINO
2006-04-09,LAZIO 1,LAZIO,ROMA,MAZZANO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,MENTANA
2006-04-09,LAZIO 1,LAZIO,ROMA,MONTE PORZIO CATONE
2006-04-09,LAZIO 1,LAZIO,ROMA,MONTECOMPATRI
2006-04-09,LAZIO 1,LAZIO,ROMA,MONTEFLAVIO
2006-04-09,LAZIO 1,LAZIO,ROMA,MONTELANICO
2006-04-09,LAZIO 1,LAZIO,ROMA,MONTELIBRETTI
2006-04-09,LAZIO 1,LAZIO,ROMA,MONTEROTONDO
2006-04-09,LAZIO 1,LAZIO,ROMA,MONTORIO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,MORICONE
2006-04-09,LAZIO 1,LAZIO,ROMA,MORLUPO
2006-04-09,LAZIO 1,LAZIO,ROMA,NAZZANO
2006-04-09,LAZIO 1,LAZIO,ROMA,NEMI
2006-04-09,LAZIO 1,LAZIO,ROMA,NEROLA
2006-04-09,LAZIO 1,LAZIO,ROMA,NETTUNO
2006-04-09,LAZIO 1,LAZIO,ROMA,OLEVANO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,PALESTRINA
2006-04-09,LAZIO 1,LAZIO,ROMA,PALOMBARA SABINA
2006-04-09,LAZIO 1,LAZIO,ROMA,PERCILE
2006-04-09,LAZIO 1,LAZIO,ROMA,PISONIANO
2006-04-09,LAZIO 1,LAZIO,ROMA,POLI
2006-04-09,LAZIO 1,LAZIO,ROMA,POMEZIA
2006-04-09,LAZIO 1,LAZIO,ROMA,PONZANO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,RIANO
2006-04-09,LAZIO 1,LAZIO,ROMA,RIGNANO FLAMINIO
2006-04-09,LAZIO 1,LAZIO,ROMA,RIOFREDDO
2006-04-09,LAZIO 1,LAZIO,ROMA,ROCCA CANTERANO
2006-04-09,LAZIO 1,LAZIO,ROMA,ROCCA DI CAVE
2006-04-09,LAZIO 1,LAZIO,ROMA,ROCCA DI PAPA
2006-04-09,LAZIO 1,LAZIO,ROMA,ROCCA PRIORA
2006-04-09,LAZIO 1,LAZIO,ROMA,ROCCA SANTO STEFANO
2006-04-09,LAZIO 1,LAZIO,ROMA,ROCCAGIOVINE
2006-04-09,LAZIO 1,LAZIO,ROMA,ROIATE
2006-04-09,LAZIO 1,LAZIO,ROMA,ROMA
2006-04-09,LAZIO 1,LAZIO,ROMA,ROVIANO
2006-04-09,LAZIO 1,LAZIO,ROMA,SACROFANO
2006-04-09,LAZIO 1,LAZIO,ROMA,SAMBUCI
2006-04-09,LAZIO 1,LAZIO,ROMA,SAN CESAREO
2006-04-09,LAZIO 1,LAZIO,ROMA,SAN GREGORIO DA SASSOLA
2006-04-09,LAZIO 1,LAZIO,ROMA,SAN POLO DEI CAVALIERI
2006-04-09,LAZIO 1,LAZIO,ROMA,SAN VITO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,SANT'ANGELO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,SANT'ORESTE
2006-04-09,LAZIO 1,LAZIO,ROMA,SANTA MARINELLA
2006-04-09,LAZIO 1,LAZIO,ROMA,SARACINESCO
2006-04-09,LAZIO 1,LAZIO,ROMA,SEGNI
2006-04-09,LAZIO 1,LAZIO,ROMA,SUBIACO
2006-04-09,LAZIO 1,LAZIO,ROMA,TIVOLI
2006-04-09,LAZIO 1,LAZIO,ROMA,TOLFA
2006-04-09,LAZIO 1,LAZIO,ROMA,TORRITA TIBERINA
2006-04-09,LAZIO 1,LAZIO,ROMA,TREVIGNANO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,VALLEPIETRA
2006-04-09,LAZIO 1,LAZIO,ROMA,VALLINFREDA
2006-04-09,LAZIO 1,LAZIO,ROMA,VALMONTONE
2006-04-09,LAZIO 1,LAZIO,ROMA,VELLETRI
2006-04-09,LAZIO 1,LAZIO,ROMA,VICOVARO
2006-04-09,LAZIO 1,LAZIO,ROMA,VIVARO ROMANO
2006-04-09,LAZIO 1,LAZIO,ROMA,ZAGAROLO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ACQUAFONDATA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ACUTO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ALATRI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ALVITO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,AMASENO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ANAGNI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,AQUINO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ARCE
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ARNARA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ARPINO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ATINA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,AUSONIA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,BELMONTE CASTELLO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,BOVILLE ERNICA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,BROCCOSTELLA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CAMPOLI APPENNINO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CASALATTICO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CASALVIERI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CASSINO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CASTELLIRI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CASTELNUOVO PARANO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CASTRO DEI VOLSCI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CASTROCIELO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CECCANO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CEPRANO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CERVARO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,COLFELICE
2006-04-09,LAZIO 2,LAZIO,FROSINONE,COLLE SAN MAGNO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,COLLEPARDO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,CORENO AUSONIO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ESPERIA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,FALVATERRA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,FERENTINO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,FILETTINO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,FIUGGI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,FONTANA LIRI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,FONTECHIARI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,FROSINONE
2006-04-09,LAZIO 2,LAZIO,FROSINONE,FUMONE
2006-04-09,LAZIO 2,LAZIO,FROSINONE,GALLINARO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,GIULIANO DI ROMA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,GUARCINO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ISOLA DEL LIRI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,MONTE SAN GIOVANNI CAMPANO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,MOROLO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,PALIANO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,PASTENA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,PATRICA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,PESCOSOLIDO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,PICINISCO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,PICO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,PIEDIMONTE SAN GERMANO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,PIGLIO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,PIGNATARO INTERAMNA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,POFI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,PONTECORVO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,POSTA FIBRENO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,RIPI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ROCCA D'ARCE
2006-04-09,LAZIO 2,LAZIO,FROSINONE,ROCCASECCA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SAN BIAGIO SARACINISCO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SAN DONATO VAL DI COMINO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SAN GIORGIO A LIRI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SAN GIOVANNI INCARICO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SAN VITTORE DEL LAZIO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SANT'AMBROGIO SUL GARIGLIANO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SANT'ANDREA DEL GARIGLIANO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SANT'APOLLINARE
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SANT'ELIA FIUMERAPIDO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SANTOPADRE
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SERRONE
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SETTEFRATI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SGURGOLA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SORA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,STRANGOLAGALLI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,SUPINO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,TERELLE
2006-04-09,LAZIO 2,LAZIO,FROSINONE,TORRE CAJETANI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,TORRICE
2006-04-09,LAZIO 2,LAZIO,FROSINONE,TREVI NEL LAZIO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,TRIVIGLIANO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,VALLECORSA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,VALLEMAIO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,VALLEROTONDA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,VEROLI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,VICALVI
2006-04-09,LAZIO 2,LAZIO,FROSINONE,VICO NEL LAZIO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,VILLA LATINA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,VILLA SANTA LUCIA
2006-04-09,LAZIO 2,LAZIO,FROSINONE,VILLA SANTO STEFANO
2006-04-09,LAZIO 2,LAZIO,FROSINONE,VITICUSO
2006-04-09,LAZIO 2,LAZIO,LATINA,APRILIA
2006-04-09,LAZIO 2,LAZIO,LATINA,BASSIANO
2006-04-09,LAZIO 2,LAZIO,LATINA,CAMPODIMELE
2006-04-09,LAZIO 2,LAZIO,LATINA,CASTELFORTE
2006-04-09,LAZIO 2,LAZIO,LATINA,CISTERNA DI LATINA
2006-04-09,LAZIO 2,LAZIO,LATINA,CORI
2006-04-09,LAZIO 2,LAZIO,LATINA,FONDI
2006-04-09,LAZIO 2,LAZIO,LATINA,FORMIA
2006-04-09,LAZIO 2,LAZIO,LATINA,GAETA
2006-04-09,LAZIO 2,LAZIO,LATINA,ITRI
2006-04-09,LAZIO 2,LAZIO,LATINA,LATINA
2006-04-09,LAZIO 2,LAZIO,LATINA,LENOLA
2006-04-09,LAZIO 2,LAZIO,LATINA,MAENZA
2006-04-09,LAZIO 2,LAZIO,LATINA,MINTURNO
2006-04-09,LAZIO 2,LAZIO,LATINA,MONTE SAN BIAGIO
2006-04-09,LAZIO 2,LAZIO,LATINA,NORMA
2006-04-09,LAZIO 2,LAZIO,LATINA,PONTINIA
2006-04-09,LAZIO 2,LAZIO,LATINA,PONZA
2006-04-09,LAZIO 2,LAZIO,LATINA,PRIVERNO
2006-04-09,LAZIO 2,LAZIO,LATINA,PROSSEDI
2006-04-09,LAZIO 2,LAZIO,LATINA,ROCCA MASSIMA
2006-04-09,LAZIO 2,LAZIO,LATINA,ROCCAGORGA
2006-04-09,LAZIO 2,LAZIO,LATINA,ROCCASECCA DEI VOLSCI
2006-04-09,LAZIO 2,LAZIO,LATINA,SABAUDIA
2006-04-09,LAZIO 2,LAZIO,LATINA,SAN FELICE CIRCEO
2006-04-09,LAZIO 2,LAZIO,LATINA,SANTI COSMA E DAMIANO
2006-04-09,LAZIO 2,LAZIO,LATINA,SERMONETA
2006-04-09,LAZIO 2,LAZIO,LATINA,SEZZE
2006-04-09,LAZIO 2,LAZIO,LATINA,SONNINO
2006-04-09,LAZIO 2,LAZIO,LATINA,SPERLONGA
2006-04-09,LAZIO 2,LAZIO,LATINA,SPIGNO SATURNIA
2006-04-09,LAZIO 2,LAZIO,LATINA,TERRACINA
2006-04-09,LAZIO 2,LAZIO,LATINA,VENTOTENE
2006-04-09,LAZIO 2,LAZIO,RIETI,ACCUMOLI
2006-04-09,LAZIO 2,LAZIO,RIETI,AMATRICE
2006-04-09,LAZIO 2,LAZIO,RIETI,ANTRODOCO
2006-04-09,LAZIO 2,LAZIO,RIETI,ASCREA
2006-04-09,LAZIO 2,LAZIO,RIETI,BELMONTE IN SABINA
2006-04-09,LAZIO 2,LAZIO,RIETI,BORBONA
2006-04-09,LAZIO 2,LAZIO,RIETI,BORGO VELINO
2006-04-09,LAZIO 2,LAZIO,RIETI,BORGOROSE
2006-04-09,LAZIO 2,LAZIO,RIETI,CANTALICE
2006-04-09,LAZIO 2,LAZIO,RIETI,CANTALUPO IN SABINA
2006-04-09,LAZIO 2,LAZIO,RIETI,CASAPROTA
2006-04-09,LAZIO 2,LAZIO,RIETI,CASPERIA
2006-04-09,LAZIO 2,LAZIO,RIETI,CASTEL DI TORA
2006-04-09,LAZIO 2,LAZIO,RIETI,CASTEL SANT'ANGELO
2006-04-09,LAZIO 2,LAZIO,RIETI,CASTELNUOVO DI FARFA
2006-04-09,LAZIO 2,LAZIO,RIETI,CITTADUCALE
2006-04-09,LAZIO 2,LAZIO,RIETI,CITTAREALE
2006-04-09,LAZIO 2,LAZIO,RIETI,COLLALTO SABINO
2006-04-09,LAZIO 2,LAZIO,RIETI,COLLE DI TORA
2006-04-09,LAZIO 2,LAZIO,RIETI,COLLEGIOVE
2006-04-09,LAZIO 2,LAZIO,RIETI,COLLEVECCHIO
2006-04-09,LAZIO 2,LAZIO,RIETI,COLLI SUL VELINO
2006-04-09,LAZIO 2,LAZIO,RIETI,CONCERVIANO
2006-04-09,LAZIO 2,LAZIO,RIETI,CONFIGNI
2006-04-09,LAZIO 2,LAZIO,RIETI,CONTIGLIANO
2006-04-09,LAZIO 2,LAZIO,RIETI,COTTANELLO
2006-04-09,LAZIO 2,LAZIO,RIETI,FARA IN SABINA
2006-04-09,LAZIO 2,LAZIO,RIETI,FIAMIGNANO
2006-04-09,LAZIO 2,LAZIO,RIETI,FORANO
2006-04-09,LAZIO 2,LAZIO,RIETI,FRASSO SABINO
2006-04-09,LAZIO 2,LAZIO,RIETI,GRECCIO
2006-04-09,LAZIO 2,LAZIO,RIETI,LABRO
2006-04-09,LAZIO 2,LAZIO,RIETI,LEONESSA
2006-04-09,LAZIO 2,LAZIO,RIETI,LONGONE SABINO
2006-04-09,LAZIO 2,LAZIO,RIETI,MAGLIANO SABINA
2006-04-09,LAZIO 2,LAZIO,RIETI,MARCETELLI
2006-04-09,LAZIO 2,LAZIO,RIETI,MICIGLIANO
2006-04-09,LAZIO 2,LAZIO,RIETI,MOMPEO
2006-04-09,LAZIO 2,LAZIO,RIETI,MONTASOLA
2006-04-09,LAZIO 2,LAZIO,RIETI,MONTE SAN GIOVANNI IN SABINA
2006-04-09,LAZIO 2,LAZIO,RIETI,MONTEBUONO
2006-04-09,LAZIO 2,LAZIO,RIETI,MONTELEONE SABINO
2006-04-09,LAZIO 2,LAZIO,RIETI,MONTENERO SABINO
2006-04-09,LAZIO 2,LAZIO,RIETI,MONTOPOLI DI SABINA
2006-04-09,LAZIO 2,LAZIO,RIETI,MORRO REATINO
2006-04-09,LAZIO 2,LAZIO,RIETI,NESPOLO
2006-04-09,LAZIO 2,LAZIO,RIETI,ORVINIO
2006-04-09,LAZIO 2,LAZIO,RIETI,PAGANICO SABINO
2006-04-09,LAZIO 2,LAZIO,RIETI,PESCOROCCHIANO
2006-04-09,LAZIO 2,LAZIO,RIETI,PETRELLA SALTO
2006-04-09,LAZIO 2,LAZIO,RIETI,POGGIO BUSTONE
2006-04-09,LAZIO 2,LAZIO,RIETI,POGGIO CATINO
2006-04-09,LAZIO 2,LAZIO,RIETI,POGGIO MIRTETO
2006-04-09,LAZIO 2,LAZIO,RIETI,POGGIO MOIANO
2006-04-09,LAZIO 2,LAZIO,RIETI,POGGIO NATIVO
2006-04-09,LAZIO 2,LAZIO,RIETI,POGGIO SAN LORENZO
2006-04-09,LAZIO 2,LAZIO,RIETI,POSTA
2006-04-09,LAZIO 2,LAZIO,RIETI,POZZAGLIA SABINA
2006-04-09,LAZIO 2,LAZIO,RIETI,RIETI
2006-04-09,LAZIO 2,LAZIO,RIETI,RIVODUTRI
2006-04-09,LAZIO 2,LAZIO,RIETI,ROCCA SINIBALDA
2006-04-09,LAZIO 2,LAZIO,RIETI,ROCCANTICA
2006-04-09,LAZIO 2,LAZIO,RIETI,SALISANO
2006-04-09,LAZIO 2,LAZIO,RIETI,SCANDRIGLIA
2006-04-09,LAZIO 2,LAZIO,RIETI,SELCI
2006-04-09,LAZIO 2,LAZIO,RIETI,STIMIGLIANO
2006-04-09,LAZIO 2,LAZIO,RIETI,TARANO
2006-04-09,LAZIO 2,LAZIO,RIETI,TOFFIA
2006-04-09,LAZIO 2,LAZIO,RIETI,TORRI IN SABINA
2006-04-09,LAZIO 2,LAZIO,RIETI,TORRICELLA IN SABINA
2006-04-09,LAZIO 2,LAZIO,RIETI,TURANIA
2006-04-09,LAZIO 2,LAZIO,RIETI,VACONE
2006-04-09,LAZIO 2,LAZIO,RIETI,VARCO SABINO
2006-04-09,LAZIO 2,LAZIO,VITERBO,ACQUAPENDENTE
2006-04-09,LAZIO 2,LAZIO,VITERBO,ARLENA DI CASTRO
2006-04-09,LAZIO 2,LAZIO,VITERBO,BAGNOREGIO
2006-04-09,LAZIO 2,LAZIO,VITERBO,BARBARANO ROMANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,BASSANO IN TEVERINA
2006-04-09,LAZIO 2,LAZIO,VITERBO,BASSANO ROMANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,BLERA
2006-04-09,LAZIO 2,LAZIO,VITERBO,BOLSENA
2006-04-09,LAZIO 2,LAZIO,VITERBO,BOMARZO
2006-04-09,LAZIO 2,LAZIO,VITERBO,CALCATA
2006-04-09,LAZIO 2,LAZIO,VITERBO,CANEPINA
2006-04-09,LAZIO 2,LAZIO,VITERBO,CANINO
2006-04-09,LAZIO 2,LAZIO,VITERBO,CAPODIMONTE
2006-04-09,LAZIO 2,LAZIO,VITERBO,CAPRANICA
2006-04-09,LAZIO 2,LAZIO,VITERBO,CAPRAROLA
2006-04-09,LAZIO 2,LAZIO,VITERBO,CARBOGNANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,CASTEL SANT'ELIA
2006-04-09,LAZIO 2,LAZIO,VITERBO,CASTIGLIONE IN TEVERINA
2006-04-09,LAZIO 2,LAZIO,VITERBO,CELLENO
2006-04-09,LAZIO 2,LAZIO,VITERBO,CELLERE
2006-04-09,LAZIO 2,LAZIO,VITERBO,CIVITA CASTELLANA
2006-04-09,LAZIO 2,LAZIO,VITERBO,CIVITELLA D'AGLIANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,CORCHIANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,FABRICA DI ROMA
2006-04-09,LAZIO 2,LAZIO,VITERBO,FALERIA
2006-04-09,LAZIO 2,LAZIO,VITERBO,FARNESE
2006-04-09,LAZIO 2,LAZIO,VITERBO,GALLESE
2006-04-09,LAZIO 2,LAZIO,VITERBO,GRADOLI
2006-04-09,LAZIO 2,LAZIO,VITERBO,GRAFFIGNANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,GROTTE DI CASTRO
2006-04-09,LAZIO 2,LAZIO,VITERBO,ISCHIA DI CASTRO
2006-04-09,LAZIO 2,LAZIO,VITERBO,LATERA
2006-04-09,LAZIO 2,LAZIO,VITERBO,LUBRIANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,MARTA
2006-04-09,LAZIO 2,LAZIO,VITERBO,MONTALTO DI CASTRO
2006-04-09,LAZIO 2,LAZIO,VITERBO,MONTE ROMANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,MONTEFIASCONE
2006-04-09,LAZIO 2,LAZIO,VITERBO,MONTEROSI
2006-04-09,LAZIO 2,LAZIO,VITERBO,NEPI
2006-04-09,LAZIO 2,LAZIO,VITERBO,ONANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,ORIOLO ROMANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,ORTE
2006-04-09,LAZIO 2,LAZIO,VITERBO,PIANSANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,PROCENO
2006-04-09,LAZIO 2,LAZIO,VITERBO,RONCIGLIONE
2006-04-09,LAZIO 2,LAZIO,VITERBO,SAN LORENZO NUOVO
2006-04-09,LAZIO 2,LAZIO,VITERBO,SORIANO NEL CIMINO
2006-04-09,LAZIO 2,LAZIO,VITERBO,SUTRI
2006-04-09,LAZIO 2,LAZIO,VITERBO,TARQUINIA
2006-04-09,LAZIO 2,LAZIO,VITERBO,TESSENNANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,TUSCANIA
2006-04-09,LAZIO 2,LAZIO,VITERBO,VALENTANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,VALLERANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,VASANELLO
2006-04-09,LAZIO 2,LAZIO,VITERBO,VEJANO
2006-04-09,LAZIO 2,LAZIO,VITERBO,VETRALLA
2006-04-09,LAZIO 2,LAZIO,VITERBO,VIGNANELLO
2006-04-09,LAZIO 2,LAZIO,VITERBO,VILLA SAN GIOVANNI IN TUSCIA
2006-04-09,LAZIO 2,LAZIO,VITERBO,VITERBO
2006-04-09,LAZIO 2,LAZIO,VITERBO,VITORCHIANO
2006-04-09,LIGURIA,LIGURIA,GENOVA,ARENZANO
2006-04-09,LIGURIA,LIGURIA,GENOVA,AVEGNO
2006-04-09,LIGURIA,LIGURIA,GENOVA,BARGAGLI
2006-04-09,LIGURIA,LIGURIA,GENOVA,BOGLIASCO
2006-04-09,LIGURIA,LIGURIA,GENOVA,BORZONASCA
2006-04-09,LIGURIA,LIGURIA,GENOVA,BUSALLA
2006-04-09,LIGURIA,LIGURIA,GENOVA,CAMOGLI
2006-04-09,LIGURIA,LIGURIA,GENOVA,CAMPO LIGURE
2006-04-09,LIGURIA,LIGURIA,GENOVA,CAMPOMORONE
2006-04-09,LIGURIA,LIGURIA,GENOVA,CARASCO
2006-04-09,LIGURIA,LIGURIA,GENOVA,CASARZA LIGURE
2006-04-09,LIGURIA,LIGURIA,GENOVA,CASELLA
2006-04-09,LIGURIA,LIGURIA,GENOVA,CASTIGLIONE CHIAVARESE
2006-04-09,LIGURIA,LIGURIA,GENOVA,CERANESI
2006-04-09,LIGURIA,LIGURIA,GENOVA,CHIAVARI
2006-04-09,LIGURIA,LIGURIA,GENOVA,CICAGNA
2006-04-09,LIGURIA,LIGURIA,GENOVA,COGOLETO
2006-04-09,LIGURIA,LIGURIA,GENOVA,COGORNO
2006-04-09,LIGURIA,LIGURIA,GENOVA,COREGLIA LIGURE
